Clave,Nombre,Clave,Nombre,pop,marg,marg_cat
29,Tlaxcala,29049,San Damián Texóloc,5569,-1.0597,Bajo
29,Tlaxcala,29050,San Francisco Tetlanohcan,10910,-0.57294,Bajo
29,Tlaxcala,29051,San Jerónimo Zacualpan,3767,-0.94554,Bajo
29,Tlaxcala,29052,San José Teacalco,5923,-0.47939,Bajo
29,Tlaxcala,29053,San Juan Huactzinco,7511,-0.87992,Muy bajo
29,Tlaxcala,29054,San Lorenzo Axocomanitla,5618,-1.02071,Bajo
29,Tlaxcala,29055,San Lucas Tecopilco,3131,-0.76328,Bajo
29,Tlaxcala,29056,Santa Ana Nopalucan,7773,-0.77601,Bajo
29,Tlaxcala,29057,Santa Apolonia Teacalco,4559,-0.87744,Bajo
29,Tlaxcala,29058,Santa Catarina Ayometla,8817,-0.7329,Bajo
29,Tlaxcala,29059,Santa Cruz Quilehtla,7169,-0.73401,Bajo
29,Tlaxcala,29060,Santa Isabel Xiloxoxtla,4992,-0.67885,Medio
30,Veracruz,30001,Acajete,8819,-0.03199,Medio
30,Veracruz,30002,Acatlán,3147,-0.11956,Bajo
30,Veracruz,30003,Acayucan,87267,-0.41278,Bajo
30,Veracruz,30004,Actopan,43388,-0.58749,Medio
30,Veracruz,30005,Acula,5350,-0.00181,Alto
30,Veracruz,30006,Acultzingo,22969,0.70984,Medio
30,Veracruz,30007,Camarón de Tejeda,6426,0.09783,Alto
30,Veracruz,30008,Alpatláhuac,10189,1.01479,Bajo
30,Veracruz,30009,Alto Lucero de Gutiérrez Barrios,28922,-0.37014,Alto
30,Veracruz,30010,Altotonga,65548,0.39368,Bajo
30,Veracruz,30011,Alvarado,52927,-0.65539,Medio
30,Veracruz,30012,Amatitlán,7987,-0.2239,Bajo
30,Veracruz,30013,Naranjos Amatlán,28295,-0.8465,Bajo
30,Veracruz,30014,Amatlán de los Reyes,45430,-0.49099,Medio
30,Veracruz,30015,Angel R. Cabada,33730,-0.06242,Muy bajo
30,Veracruz,30016,La Antigua,26920,-1.08643,Bajo
30,Veracruz,30017,Apazapan,4009,-0.62108,Alto
30,Veracruz,30018,Aquila,1924,1.47946,Muy alto
30,Veracruz,30019,Astacinga,6534,2.11914,Muy alto
30,Veracruz,30020,Atlahuilco,10933,2.17384,Medio
30,Veracruz,30021,Atoyac,23896,-0.24046,Alto
30,Veracruz,30022,Atzacan,21360,0.54638,Alto
30,Veracruz,30023,Atzalan,50873,0.50129,Medio
30,Veracruz,30024,Tlaltetela,15818,0.23112,Alto
30,Veracruz,30025,Ayahualulco,26694,1.18087,Muy bajo
30,Veracruz,30026,Banderilla,24822,-1.02053,Alto
30,Veracruz,30027,Benito Juárez,17618,1.39245,Muy bajo
30,Veracruz,30028,Boca del Río,142207,-1.37454,Alto
30,Veracruz,30029,Calcahualco,12929,1.42964,Medio
30,Veracruz,30030,Camerino Z. Mendoza,42347,-0.31691,Alto
30,Veracruz,30031,Carrillo Puerto,16996,0.42061,Medio
30,Veracruz,30032,Catemaco,49651,0.07532,Alto
30,Veracruz,30033,Cazones de Herrera,23675,0.38092,Muy bajo
30,Veracruz,30034,Cerro Azul,26807,-1.0724,Medio
30,Veracruz,30035,Citlaltépetl,12109,0.32887,Medio
30,Veracruz,30036,Coacoatzintla,10482,0.08415,Alto
30,Veracruz,30037,Coahuitlán,8566,0.92607,Bajo
30,Veracruz,30038,Coatepec,92127,-0.90212,Muy bajo
30,Veracruz,30039,Coatzacoalcos,319187,-1.18336,Bajo
30,Veracruz,30040,Coatzintla,56897,-0.80618,Alto
30,Veracruz,30041,Coetzala,2236,0.85664,Medio
30,Veracruz,30042,Colipa,5718,0.24318,Alto
30,Veracruz,30043,Comapa,19859,0.75981,Bajo
30,Veracruz,30044,Córdoba,218153,-0.91932,Bajo
30,Veracruz,30045,Cosamaloapan de Carpio,57147,-0.59566,Medio
30,Veracruz,30046,Cosautlán de Carvajal,16353,0.2658,Alto
30,Veracruz,30047,Coscomatepec,58479,0.89814,Bajo
30,Veracruz,30048,Cosoleacaque,129527,-0.64283,Medio
30,Veracruz,30049,Cotaxtla,21013,-0.25471,Alto
30,Veracruz,30050,Coxquihui,16754,1.30011,Alto
30,Veracruz,30051,Coyutla,22570,0.75766,Medio
30,Veracruz,30052,Cuichapa,12238,-0.31484,Bajo
30,Veracruz,30053,Cuitláhuac,27940,-0.48443,Bajo
30,Veracruz,30054,Chacaltianguis,12494,-0.32782,Alto
30,Veracruz,30055,Chalma,13479,0.67057,Alto
30,Veracruz,30056,Chiconamel,6684,0.87985,Alto
30,Veracruz,30057,Chiconquiaco,14394,0.65685,Alto
30,Veracruz,30058,Chicontepec,55844,0.76026,Medio
30,Veracruz,30059,Chinameca,16241,-0.32472,Medio
30,Veracruz,30060,Chinampa de Gorostiza,16741,0.21613,Medio
30,Veracruz,30061,Las Choapas,81827,0.29867,Alto
30,Veracruz,30062,Chocamán,21102,0.47022,Alto
30,Veracruz,30063,Chontla,14565,0.69023,Alto
30,Veracruz,30064,Chumatlán,3880,1.45634,Bajo
30,Veracruz,30065,Emiliano Zapata,78336,-0.91497,Alto
30,Veracruz,30066,Espinal,27297,0.52278,Alto
30,Veracruz,30067,Filomeno Mata,18367,1.47632,Bajo
30,Veracruz,30068,Fortín,66168,-0.87445,Bajo
30,Veracruz,30069,Gutiérrez Zamora,24791,-0.34847,Medio
30,Veracruz,30070,Hidalgotitlán,19587,0.33755,Medio
30,Veracruz,30071,Huatusco,60674,-0.07625,Alto
30,Veracruz,30072,Huayacocotla,21391,0.69272,Medio
30,Veracruz,30073,Hueyapan de Ocampo,43309,0.32505,Bajo
30,Veracruz,30074,Huiloapan de Cuauhtémoc,7221,-0.65914,Medio
30,Veracruz,30075,Ignacio de la Llave,17105,0.1229,Muy alto
30,Veracruz,30076,Ilamatlán,13474,2.44225,Medio
30,Veracruz,30077,Isla,43349,-0.23342,Alto
30,Veracruz,30078,Ixcatepec,13591,0.94392,Alto
30,Veracruz,30079,Ixhuacán de los Reyes,11442,0.61696,Alto
30,Veracruz,30080,Ixhuatlán del Café,23005,0.3573,Medio
30,Veracruz,30081,Ixhuatlancillo,24896,-0.06683,Bajo
30,Veracruz,30082,Ixhuatlán del Sureste,15800,-0.52581,Alto
30,Veracruz,30083,Ixhuatlán de Madero,54132,1.69926,Medio
30,Veracruz,30084,Ixmatlahuacan,5790,0.11132,Bajo
30,Veracruz,30085,Ixtaczoquitlán,68823,-0.68548,Alto
30,Veracruz,30086,Jalacingo,44488,0.52318,Muy bajo
30,Veracruz,30087,Xalapa,480841,-1.21582,Medio
30,Veracruz,30088,Jalcomulco,5006,-0.01644,Bajo
30,Veracruz,30089,Jáltipan,41644,-0.36064,Bajo
30,Veracruz,30090,Jamapa,11361,-0.46654,Medio
30,Veracruz,30091,Jesús Carranza,29413,0.07403,Medio
30,Veracruz,30092,Xico,38198,-0.04985,Bajo
30,Veracruz,30093,Jilotepec,16682,-0.44772,Medio
30,Veracruz,30094,Juan Rodríguez Clara,38895,-0.09458,Medio
30,Veracruz,30095,Juchique de Ferrer,15916,0.13384,Medio
30,Veracruz,30096,Landero y Coss,1534,0.01941,Bajo
30,Veracruz,30097,Lerdo de Tejada,19606,-0.84827,Alto
30,Veracruz,30098,Magdalena,3043,1.04464,Medio
30,Veracruz,30099,Maltrata,18096,0.28284,Bajo
30,Veracruz,30100,Manlio Fabio Altamirano,23408,-0.56102,Medio
30,Veracruz,30101,Mariano Escobedo,37285,-0.043,Bajo
30,Veracruz,30102,Martínez de la Torre,110415,-0.69669,Muy alto
30,Veracruz,30103,Mecatlán,12332,1.73994,Alto
30,Veracruz,30104,Mecayapan,17312,1.06129,Bajo
30,Veracruz,30105,Medellín,75346,-0.92093,Medio
30,Veracruz,30106,Miahuatlán,4685,0.07339,Alto
30,Veracruz,30107,Las Minas,2920,1.07013,Bajo
30,Veracruz,30108,Minatitlán,157393,-0.68485,Bajo
30,Veracruz,30109,Misantla,64249,-0.40488,Muy alto
30,Veracruz,30110,Mixtla de Altamirano,11646,3.57562,Medio
30,Veracruz,30111,Moloacán,17504,-0.28172,Bajo
30,Veracruz,30112,Naolinco,21816,-0.45239,Alto
30,Veracruz,30113,Naranjal,4559,0.36251,Bajo
30,Veracruz,30114,Nautla,10866,-0.34918,Bajo
30,Veracruz,30115,Nogales,37908,-0.60955,Medio
30,Veracruz,30116,Oluta,16710,-0.15551,Medio
30,Veracruz,30117,Omealca,24020,0.18027,Muy bajo
30,Veracruz,30118,Orizaba,126005,-1.27292,Bajo
30,Veracruz,30119,Otatitlán,5703,-0.37116,Medio
30,Veracruz,30120,Oteapan,16222,0.11393,Alto
30,Veracruz,30121,Ozuluama de Mascareñas,23244,0.39606,Alto
30,Veracruz,30122,Pajapan,17480,0.72827,Bajo
30,Veracruz,30123,Pánuco,100549,-0.41378,Alto
30,Veracruz,30124,Papantla,161097,0.4525,Medio
30,Veracruz,30125,Paso del Macho,31890,-0.16088,Bajo
30,Veracruz,30126,Paso de Ovejas,33392,-0.77334,Alto
30,Veracruz,30127,La Perla,26880,1.66574,Bajo
30,Veracruz,30128,Perote,72795,-0.42825,Alto
30,Veracruz,30129,Platón Sánchez,18145,0.40972,Medio
30,Veracruz,30130,Playa Vicente,39205,0.05237,Muy bajo
30,Veracruz,30131,Poza Rica de Hidalgo,200119,-1.1204,Medio
30,Veracruz,30132,Las Vigas de Ramírez,19725,0.14081,Bajo
30,Veracruz,30133,Pueblo Viejo,57646,-0.5425,Bajo
30,Veracruz,30134,Puente Nacional,22454,-0.76184,Medio
30,Veracruz,30135,Rafael Delgado,23112,0.28395,Bajo
30,Veracruz,30136,Rafael Lucio,8068,-0.62853,Muy alto
30,Veracruz,30137,Los Reyes,5830,2.15028,Muy bajo
30,Veracruz,30138,Río Blanco,41927,-1.1897,Medio
30,Veracruz,30139,Saltabarranca,6147,-0.27352,Alto
30,Veracruz,30140,San Andrés Tenejapan,2921,0.7698,Medio
30,Veracruz,30141,San Andrés Tuxtla,164834,0.27413,Medio
30,Veracruz,30142,San Juan Evangelista,33929,0.01978,Alto
30,Veracruz,30143,Santiago Tuxtla,57466,0.36,Medio
30,Veracruz,30144,Sayula de Alemán,32721,0.09027,Bajo
30,Veracruz,30145,Soconusco,16363,-0.47643,Medio
30,Veracruz,30146,Sochiapa,3656,-0.06913,Muy alto
30,Veracruz,30147,Soledad Atzompa,23130,2.19343,Bajo
30,Veracruz,30148,Soledad de Doblado,27770,-0.43424,Alto
30,Veracruz,30149,Soteapan,35155,1.54765,Medio
30,Veracruz,30150,Tamalín,11750,0.20627,Alto
30,Veracruz,30151,Tamiahua,23120,0.40624,Medio
30,Veracruz,30152,Tampico Alto,12320,0.12706,Medio
30,Veracruz,30153,Tancoco,5792,-0.06521,Alto
30,Veracruz,30154,Tantima,12983,0.37791,Alto
30,Veracruz,30155,Tantoyuca,103616,1.47583,Alto
30,Veracruz,30156,Tatatila,5767,0.75199,Medio
30,Veracruz,30157,Castillo de Teayo,20037,0.23125,Medio
30,Veracruz,30158,Tecolutla,23865,0.04713,Muy alto
30,Veracruz,30159,Tehuipango,26322,3.71904,Medio
30,Veracruz,30160,Álamo Temapache,104694,-0.00018,Alto
30,Veracruz,30161,Tempoal,35823,0.63677,Alto
30,Veracruz,30162,Tenampa,6677,0.54961,Medio
30,Veracruz,30163,Tenochtitlán,5189,0.23792,Medio
30,Veracruz,30164,Teocelo,16480,-0.26569,Alto
30,Veracruz,30165,Tepatlaxco,8417,1.49479,Medio
30,Veracruz,30166,Tepetlán,9668,0.25355,Medio
30,Veracruz,30167,Tepetzintla,14736,0.18219,Muy alto
30,Veracruz,30168,Tequila,15018,2.17269,Medio
30,Veracruz,30169,José Azueta,22923,0.00332,Muy alto
30,Veracruz,30170,Texcatepec,10934,2.3822,Alto
30,Veracruz,30171,Texhuacán,5284,1.49912,Medio
30,Veracruz,30172,Texistepec,20887,0.30205,Alto
30,Veracruz,30173,Tezonapa,56956,0.92521,Bajo
30,Veracruz,30174,Tierra Blanca,106277,-0.60047,Medio
30,Veracruz,30175,Tihuatlán,96418,0.05609,Medio
30,Veracruz,30176,Tlacojalpan,4953,-0.16242,Medio
30,Veracruz,30177,Tlacolulan,11431,0.22134,Medio
30,Veracruz,30178,Tlacotalpan,13421,-0.2078,Medio
30,Veracruz,30179,Tlacotepec de Mejía,3833,-0.13073,Muy alto
30,Veracruz,30180,Tlachichilco,11630,1.72417,Medio
30,Veracruz,30181,Tlalixcoyan,37857,-0.17204,Bajo
30,Veracruz,30182,Tlalnelhuayocan,18715,-0.49685,Medio
30,Veracruz,30183,Tlapacoyan,61982,-0.13571,Muy alto
30,Veracruz,30184,Tlaquilpa,7709,2.0653,Medio
30,Veracruz,30185,Tlilapan,5258,0.19909,Bajo
30,Veracruz,30186,Tomatlán,6869,-0.48011,Alto
30,Veracruz,30187,Tonayán,5670,0.38512,Medio
30,Veracruz,30188,Totutla,17428,0.19794,Bajo
30,Veracruz,30189,Tuxpan,161829,-0.90098,Medio
30,Veracruz,30190,Tuxtilla,2185,-0.27391,Muy bajo
30,Veracruz,30191,Ursulo Galván,30580,-1.06489,Bajo
30,Veracruz,30192,Vega de Alatorre,20275,-0.4639,Muy bajo
30,Veracruz,30193,Veracruz,609964,-1.30554,Medio
30,Veracruz,30194,Villa Aldama,11760,0.06493,Muy alto
30,Veracruz,30195,Xoxocotla,5446,1.97143,Bajo
30,Veracruz,30196,Yanga,17896,-0.54553,Medio
30,Veracruz,30197,Yecuatla,12108,0.13132,Alto
30,Veracruz,30198,Zacualpan,7194,1.59595,Medio
30,Veracruz,30199,Zaragoza,11354,0.00413,Medio
30,Veracruz,30200,Zentla,13409,-0.06159,Muy alto
30,Veracruz,30201,Zongolica,43871,1.85544,Muy alto
30,Veracruz,30202,Zontecomatlán de López y Fuentes,14620,2.4219,Muy alto
30,Veracruz,30203,Zozocolco de Hidalgo,15031,1.93177,Bajo
30,Veracruz,30204,Agua Dulce,48091,-0.75456,Bajo
30,Veracruz,30205,El Higo,19478,-0.55322,Muy bajo
30,Veracruz,30206,Nanchital de Lázaro Cárdenas del Río,30039,-1.09315,Bajo
30,Veracruz,30207,Tres Valles,46672,-0.33165,Bajo
30,Veracruz,30208,Carlos A. Carrillo,24565,-0.59754,Alto
30,Veracruz,30209,Tatahuicapan de Juárez,15614,0.77405,Medio
30,Veracruz,30210,Uxpanapa,29434,0.31518,Bajo
30,Veracruz,30211,San Rafael,29631,-0.58521,Alto
30,Veracruz,30212,Santiago Sochiapan,12512,0.8958,Medio
31,Yucatán,31001,Abalá,6502,0.25654,Bajo
31,Yucatán,31002,Acanceh,16127,-0.45096,Medio
31,Yucatán,31003,Akil,11312,0.00499,Bajo
31,Yucatán,31004,Baca,5811,-0.77982,Bajo
31,Yucatán,31005,Bokobá,2191,-0.49002,Medio
31,Yucatán,31006,Buctzotz,8887,-0.29542,Bajo
31,Yucatán,31007,Cacalchén,7224,-0.47217,Medio
31,Yucatán,31008,Calotmul,3992,0.06163,Bajo
31,Yucatán,31009,Cansahcab,4580,-0.41449,Alto
31,Yucatán,31010,Cantamayec,2519,0.8288,Bajo
31,Yucatán,31011,Celestún,7836,-0.33843,Medio
31,Yucatán,31012,Cenotillo,3886,-0.21873,Muy bajo
31,Yucatán,31013,Conkal,11141,-1.12909,Medio
31,Yucatán,31014,Cuncunul,1572,-0.19138,Medio
31,Yucatán,31015,Cuzamá,5181,0.13071,Medio
31,Yucatán,31016,Chacsinkín,3015,0.31323,Alto
31,Yucatán,31017,Chankom,4583,0.72977,Medio
31,Yucatán,31018,Chapab,3153,0.13042,Alto
31,Yucatán,31019,Chemax,36881,1.27404,Bajo
31,Yucatán,31020,Chicxulub Pueblo,4468,-0.79838,Alto
31,Yucatán,31021,Chichimilá,8371,0.48888,Alto
31,Yucatán,31022,Chikindzonot,4166,0.73692,Bajo
31,Yucatán,31023,Chocholá,4691,-0.65902,Medio
31,Yucatán,31024,Chumayel,3308,0.21485,Bajo
31,Yucatán,31025,Dzán,5357,-0.572,Bajo
31,Yucatán,31026,Dzemul,3662,-0.78411,Bajo
31,Yucatán,31027,Dzidzantún,8176,-0.80528,Bajo
31,Yucatán,31028,Dzilam de Bravo,2744,-0.64274,Bajo
31,Yucatán,31029,Dzilam González,6120,-0.36858,Alto
31,Yucatán,31030,Dzitás,3783,0.41449,Medio
31,Yucatán,31031,Dzoncauich,2609,0.06173,Alto
31,Yucatán,31032,Espita,16071,0.61159,Medio
31,Yucatán,31033,Halachó,20152,-0.00395,Medio
31,Yucatán,31034,Hocabá,6089,0.28105,Medio
31,Yucatán,31035,Hoctún,5976,0.11898,Medio
31,Yucatán,31036,Homún,7670,0.05538,Medio
31,Yucatán,31037,Huhí,5218,0.10894,Bajo
31,Yucatán,31038,Hunucmá,32475,-0.4265,Bajo
31,Yucatán,31039,Ixil,4073,-0.70139,Bajo
31,Yucatán,31040,Izamal,26801,-0.42,Bajo
31,Yucatán,31041,Kanasín,96317,-0.97622,Medio
31,Yucatán,31042,Kantunil,5455,0.04331,Medio
31,Yucatán,31043,Kaua,3119,0.1237,Medio
31,Yucatán,31044,Kinchil,7187,-0.02199,Bajo
31,Yucatán,31045,Kopomá,2515,-0.47691,Medio
31,Yucatán,31046,Mama,3210,0.01059,Medio
31,Yucatán,31047,Maní,5637,-0.15499,Medio
31,Yucatán,31048,Maxcanú,22619,0.02575,Alto
31,Yucatán,31049,Mayapán,3700,1.15956,Muy bajo
31,Yucatán,31050,Mérida,892363,-1.35882,Bajo
31,Yucatán,31051,Mocochá,3218,-0.78191,Bajo
31,Yucatán,31052,Motul,36097,-0.55015,Bajo
31,Yucatán,31053,Muna,12722,-0.37439,Bajo
31,Yucatán,31054,Muxupip,2837,-0.46884,Medio
31,Yucatán,31055,Opichén,6789,-0.06756,Medio
31,Yucatán,31056,Oxkutzcab,31202,-0.17608,Medio
31,Yucatán,31057,Panabá,7792,-0.22526,Medio
31,Yucatán,31058,Peto,25264,0.09615,Muy bajo
31,Yucatán,31059,Progreso,59122,-1.1004,Medio
31,Yucatán,31060,Quintana Roo,963,-0.1468,Bajo
31,Yucatán,31061,Río Lagartos,3502,-0.71268,Medio
31,Yucatán,31062,Sacalum,4819,-0.19794,Bajo
31,Yucatán,31063,Samahil,5119,-0.47697,Medio
31,Yucatán,31064,Sanahcat,1678,-0.30797,Bajo
31,Yucatán,31065,San Felipe,1945,-0.76144,Medio
31,Yucatán,31066,Santa Elena,4047,0.02428,Medio
31,Yucatán,31067,Seyé,9724,-0.19898,Bajo
31,Yucatán,31068,Sinanché,3088,-0.59568,Medio
31,Yucatán,31069,Sotuta,8902,0.2752,Medio
31,Yucatán,31070,Sucilá,3918,-0.29355,Medio
31,Yucatán,31071,Sudzal,1710,-0.30165,Bajo
31,Yucatán,31072,Suma,1762,-0.78644,Alto
31,Yucatán,31073,Tahdziú,5111,0.7059,Medio
31,Yucatán,31074,Tahmek,3641,-0.27122,Alto
31,Yucatán,31075,Teabo,6551,0.53804,Medio
31,Yucatán,31076,Tecoh,17609,0.11665,Medio
31,Yucatán,31077,Tekal de Venegas,2616,0.02127,Medio
31,Yucatán,31078,Tekantó,3786,-0.19662,Medio
31,Yucatán,31079,Tekax,42440,-0.30499,Medio
31,Yucatán,31080,Tekit,10232,0.00005,Medio
31,Yucatán,31081,Tekom,3216,0.16293,Bajo
31,Yucatán,31082,Telchac Pueblo,3704,-0.74288,Bajo
31,Yucatán,31083,Telchac Puerto,1778,-0.88752,Medio
31,Yucatán,31084,Temax,7210,0.02778,Alto
31,Yucatán,31085,Temozón,15503,0.45114,Medio
31,Yucatán,31086,Tepakán,2134,0.20841,Medio
31,Yucatán,31087,Tetiz,5124,0.13063,Medio
31,Yucatán,31088,Teya,1916,-0.28027,Bajo
31,Yucatán,31089,Ticul,40161,-0.56827,Medio
31,Yucatán,31090,Timucuy,7362,0.14546,Medio
31,Yucatán,31091,Tinum,11942,-0.12588,Alto
31,Yucatán,31092,Tixcacalcupul,7157,1.07454,Bajo
31,Yucatán,31093,Tixkokob,17787,-0.90262,Alto
31,Yucatán,31094,Tixmehuac,4813,0.41548,Bajo
31,Yucatán,31095,Tixpéhual,5407,-0.58297,Medio
31,Yucatán,31096,Tizimín,77621,0.04678,Medio
31,Yucatán,31097,Tunkás,3522,0.19304,Medio
31,Yucatán,31098,Tzucacab,14784,0.00303,Alto
31,Yucatán,31099,Uayma,4056,0.50704,Bajo
31,Yucatán,31100,Ucú,3682,-0.46571,Bajo
31,Yucatán,31101,Umán,55261,-0.79674,Medio
31,Yucatán,31102,Valladolid,80313,-0.21579,Medio
31,Yucatán,31103,Xocchel,3482,-0.00669,Alto
31,Yucatán,31104,Yaxcabá,15203,0.74191,Bajo
31,Yucatán,31105,Yaxkukul,3109,-0.82692,Bajo
31,Yucatán,31106,Yobaín,2227,-0.52596,Bajo
32,Zacatecas,32001,Apozol,6086,-0.82356,Bajo
32,Zacatecas,32002,Apulco,4738,-0.59427,Bajo
32,Zacatecas,32003,Atolinga,2427,-0.69681,Bajo
32,Zacatecas,32004,Benito Juárez,3990,-0.82284,Muy bajo
32,Zacatecas,32005,Calera,45204,-1.1092,Bajo
32,Zacatecas,32006,Cañitas de Felipe Pescador,8393,-0.82938,Muy bajo
32,Zacatecas,32007,Concepción del Oro,12944,-1.07922,Bajo
32,Zacatecas,32008,Cuauhtémoc,12590,-0.66725,Bajo
32,Zacatecas,32009,Chalchihuites,11416,-0.95329,Muy bajo
32,Zacatecas,32010,Fresnillo,230865,-1.0536,Bajo
32,Zacatecas,32011,Trinidad García de la Cadena,2884,-0.9762,Medio
32,Zacatecas,32012,Genaro Codina,8185,-0.31558,Muy bajo
32,Zacatecas,32013,General Enrique Estrada,6325,-1.0192,Bajo
32,Zacatecas,32014,General Francisco R. Murguía,21809,-0.73632,Bajo
32,Zacatecas,32015,El Plateado de Joaquín Amaro,1160,-0.53339,Bajo
32,Zacatecas,32016,General Pánfilo Natera,23192,-0.71686,Muy bajo
32,Zacatecas,32017,Guadalupe,187918,-1.386,Bajo
32,Zacatecas,32018,Huanusco,4084,-0.90938,Muy bajo
32,Zacatecas,32019,Jalpa,24093,-1.03286,Muy bajo
32,Zacatecas,32020,Jerez,59125,-1.09847,Medio
32,Zacatecas,32021,Jiménez del Teul,4275,0.15849,Bajo
32,Zacatecas,32022,Juan Aldama,21806,-0.98406,Muy bajo
32,Zacatecas,32023,Juchipila,12627,-1.10346,Muy bajo
32,Zacatecas,32024,Loreto,53441,-1.01405,Muy bajo
32,Zacatecas,32025,Luis Moya,13292,-1.00834,Medio
32,Zacatecas,32026,Mazapil,17457,-0.23685,Bajo
32,Zacatecas,32027,Melchor Ocampo,2938,-0.53018,Bajo
32,Zacatecas,32028,Mezquital del Oro,2484,-0.53217,Bajo
32,Zacatecas,32029,Miguel Auza,23827,-0.77487,Bajo
32,Zacatecas,32030,Momax,2404,-0.9653,Bajo
32,Zacatecas,32031,Monte Escobedo,9129,-0.78523,Muy bajo
32,Zacatecas,32032,Morelos,12354,-1.27723,Bajo
32,Zacatecas,32033,Moyahua de Estrada,3947,-0.98157,Bajo
32,Zacatecas,32034,Nochistlán de Mejía,27750,-0.98439,Bajo
32,Zacatecas,32035,Noria de Ángeles,16864,-0.7954,Bajo
32,Zacatecas,32036,Ojocaliente,43471,-0.76984,Bajo
32,Zacatecas,32037,Pánuco,17647,-0.67115,Medio
32,Zacatecas,32038,Pinos,73151,-0.3102,Bajo
32,Zacatecas,32039,Río Grande,63880,-0.98458,Bajo
32,Zacatecas,32040,Sain Alto,22278,-0.67294,Medio
32,Zacatecas,32041,El Salvador,2455,-0.25643,Bajo
32,Zacatecas,32042,Sombrerete,62433,-0.90912,Bajo
32,Zacatecas,32043,Susticacán,1329,-0.73521,Bajo
32,Zacatecas,32044,Tabasco,15484,-0.86952,Bajo
32,Zacatecas,32045,Tepechitlán,8855,-0.73698,Bajo
32,Zacatecas,32046,Tepetongo,7071,-0.78988,Muy bajo
32,Zacatecas,32047,Teúl de González Ortega,5378,-1.01335,Bajo
32,Zacatecas,32048,Tlaltenango de Sánchez Román,26645,-0.9623,Bajo
32,Zacatecas,32049,Valparaíso,32606,-0.56652,Muy bajo
32,Zacatecas,32050,Vetagrande,9796,-1.02296,Bajo
32,Zacatecas,32051,Villa de Cos,35252,-0.70082,Bajo
32,Zacatecas,32052,Villa García,18745,-0.9162,Bajo
32,Zacatecas,32053,Villa González Ortega,13099,-0.82888,Bajo
32,Zacatecas,32054,Villa Hidalgo,19155,-0.59736,Bajo
32,Zacatecas,32055,Villanueva,30240,-0.90337,Muy bajo
32,Zacatecas,32056,Zacatecas,146147,-1.44629,Bajo
32,Zacatecas,32057,Trancoso,19413,-0.8012,Bajo
32,Zacatecas,32058,Santa María de la Paz,2656,-0.78823,
Nota 1: para los indicadores de rezago social se consideran únicamente las viviendas particulares habitadas.,,,,,,
"Nota 2: el calculo de los indicadores de rezago social se realiza con la base de datos ""Principales resultados por localidad (ITER)"".",,,,,,
"Nota 3: de acuerdo con el Instituto Nacional de Estadística y Geografía, al levantar la EI 2015 hubo once municipios en donde no se logró la cobertura total de las áreas en muestra, debido principalmente a negativa de la población o a circunstancias de riesgo para los entrevistadores. Para estos once municipios no se cuenta con información de indicadores de Rezago Social para el año 2015. Para mayor información sobre estos municipios véase:
http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/ei2015/doc/eic_2015_presentacion.pdf",,,,,,
"Fuente: estimaciones del CONEVAL con base en el XII Censo de Población y Vivienda 2000, II Conteo de Población y Vivienda 2005, Censo de Población y Vivienda 2010 y Encuesta Intercensal 2015.",,,,,,
